,Country,ObjectId,Industry,Gas Type,Seasonal Adjustment,year,Q1,Q2,Q3,Q4
6218,Europe,903,Construction,Fluorinated gases,Not Seasonally Adjusted,2020,0.581016209,0.520798633,0.569949817,0.576578354
6219,Europe,903,Construction,Fluorinated gases,Not Seasonally Adjusted,2021,0.535006416,0.546475604,0.550013515,0.559411733
6220,Europe,903,Construction,Fluorinated gases,Not Seasonally Adjusted,2022,0.521275765,0.527950534,0.526534436,0.530674313
6221,Europe,903,Construction,Fluorinated gases,Not Seasonally Adjusted,2023,0.49685078,0.500435527,0.503068003,0.515700621
6222,Europe,903,Construction,Fluorinated gases,Not Seasonally Adjusted,2024,0.48972182,0.501921715,0.507748781,0.523419398
6223,Europe,903,Construction,Fluorinated gases,Not Seasonally Adjusted,2025,0.494969807,,,
6224,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2010,0.709380595,0.72762943,0.738743027,0.753190511
6225,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2011,0.761722491,0.76548589,0.760795273,0.750307416
6226,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2012,0.739778635,0.724104202,0.712589592,0.702020871
6227,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2013,0.690788739,0.689987717,0.687692037,0.682228097
6228,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2014,0.679654889,0.685684955,0.702444705,0.72399488
6229,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2015,0.755676337,0.776844795,0.7901992,0.794250793
6230,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2016,0.783558319,0.783613919,0.785322385,0.792586318
6231,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2017,0.812270883,0.81050973,0.794569904,0.768263325
6232,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2018,0.725904863,0.692427754,0.662623681,0.648270105
6233,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2019,0.644804868,0.635492643,0.627815601,0.622444396
6234,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2020,0.597782054,0.522738495,0.568168107,0.559654358
6235,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2021,0.550775597,0.548670603,0.547807001,0.543654067
6236,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2022,0.536194284,0.530698681,0.52384207,0.515700014
6237,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2023,0.510845317,0.503336581,0.50073038,0.501142653
6238,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2024,0.503442263,0.504775531,0.50574732,0.508835811
6239,Europe,904,Construction,Fluorinated gases,Seasonally Adjusted,2025,0.509273111,,,
6240,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2010,17.28844415,18.15047994,18.11330935,19.47777268
6241,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2011,18.32460842,18.74663792,18.5153169,19.57745152
6242,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2012,18.15552184,18.36244733,18.10021043,19.25855316
6243,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2013,17.69946862,18.38015188,18.1255741,19.09141062
6244,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2014,17.57741276,17.86628199,17.60101156,18.63865006
6245,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2015,17.63242611,18.3479596,18.22134705,19.51420756
6246,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2016,18.32432005,19.17932481,18.7455037,20.08167096
6247,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2017,18.97321584,19.33218359,19.02792637,20.31549989
6248,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2018,18.86402041,19.26413669,18.77799486,20.00719126
6249,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2019,18.72840408,18.93978327,18.52248175,19.68916139
6250,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2020,17.93482554,15.21029603,17.35327165,19.39867807
6251,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2021,18.42460636,19.16595873,18.78034809,20.69085188
6252,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2022,19.22941916,19.28700425,19.03172036,20.50767808
6253,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2023,19.0173646,18.81266422,18.29741614,19.97378967
6254,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2024,18.58206581,18.76043329,18.44268499,20.00162897
6255,Europe,905,Construction,Greenhouse gas,Not Seasonally Adjusted,2025,18.74069119,,,
6256,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2010,17.83945548,18.16575104,18.39720424,18.62759536
6257,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2011,18.83219874,18.82690793,18.78151074,18.72339736
6258,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2012,18.64618973,18.45016215,18.38445704,18.39592384
6259,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2013,18.29821334,18.36819395,18.38783759,18.24236034
6260,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2014,18.05574512,17.9283152,17.88439006,17.81490599
6261,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2015,18.14460145,18.34838639,18.52877205,18.69418044
6262,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2016,18.82658322,19.11972682,19.10837381,19.27613567
6263,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2017,19.35324733,19.39833498,19.43613773,19.46110565
6264,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2018,19.34874769,19.24387374,19.22426966,19.09645213
6265,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2019,19.08157719,19.05266872,18.98881624,18.75676834
6266,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2020,18.2518867,15.36126787,17.8669599,18.41695683
6267,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2021,18.8168132,19.2687733,19.30991711,19.66626145
6268,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2022,19.5381666,19.48512077,19.59371202,19.43882245
6269,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2023,19.28759886,19.03618599,18.86347421,18.91397558
6270,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2024,18.94422995,18.89437615,18.99191886,18.9569302
6271,Europe,906,Construction,Greenhouse gas,Seasonally Adjusted,2025,19.00320244,,,
6272,Europe,907,Construction,Methane,Not Seasonally Adjusted,2010,0.052303902,0.054255155,0.052962268,0.052730585
6273,Europe,907,Construction,Methane,Not Seasonally Adjusted,2011,0.046691517,0.046150784,0.044879898,0.045782221
6274,Europe,907,Construction,Methane,Not Seasonally Adjusted,2012,0.044068508,0.046216353,0.047293362,0.049202806
6275,Europe,907,Construction,Methane,Not Seasonally Adjusted,2013,0.047048621,0.049473529,0.049017072,0.048446092
6276,Europe,907,Construction,Methane,Not Seasonally Adjusted,2014,0.043837357,0.044569731,0.045108543,0.047900201
6277,Europe,907,Construction,Methane,Not Seasonally Adjusted,2015,0.04770129,0.05156477,0.053548303,0.056278336
6278,Europe,907,Construction,Methane,Not Seasonally Adjusted,2016,0.053547024,0.056012566,0.056665645,0.059208554
6279,Europe,907,Construction,Methane,Not Seasonally Adjusted,2017,0.056383034,0.059162755,0.05989049,0.061204795
6280,Europe,907,Construction,Methane,Not Seasonally Adjusted,2018,0.057751977,0.060065334,0.060017066,0.061955235
6281,Europe,907,Construction,Methane,Not Seasonally Adjusted,2019,0.058690431,0.060411156,0.059479687,0.059738937
6282,Europe,907,Construction,Methane,Not Seasonally Adjusted,2020,0.053100308,0.046142278,0.051275892,0.05383539
6283,Europe,907,Construction,Methane,Not Seasonally Adjusted,2021,0.052074326,0.054191164,0.055248158,0.055984437
6284,Europe,907,Construction,Methane,Not Seasonally Adjusted,2022,0.050514549,0.049111178,0.04872373,0.049859227
6285,Europe,907,Construction,Methane,Not Seasonally Adjusted,2023,0.047782201,0.048403837,0.049116767,0.051250473
6286,Europe,907,Construction,Methane,Not Seasonally Adjusted,2024,0.0484724,0.049580598,0.049874048,0.051610753
6287,Europe,907,Construction,Methane,Not Seasonally Adjusted,2025,0.048954141,,,
6288,Europe,908,Construction,Methane,Seasonally Adjusted,2010,0.054046166,0.054092077,0.052819308,0.051294359
6289,Europe,908,Construction,Methane,Seasonally Adjusted,2011,0.048176352,0.046119211,0.04469414,0.044514717
6290,Europe,908,Construction,Methane,Seasonally Adjusted,2012,0.045438746,0.046218246,0.047217362,0.047906675
6291,Europe,908,Construction,Methane,Seasonally Adjusted,2013,0.048751936,0.049234006,0.048861028,0.047138343
6292,Europe,908,Construction,Methane,Seasonally Adjusted,2014,0.045273337,0.044554975,0.045002878,0.046584642
6293,Europe,908,Construction,Methane,Seasonally Adjusted,2015,0.049332476,0.051502835,0.053418449,0.054838938
6294,Europe,908,Construction,Methane,Seasonally Adjusted,2016,0.055439549,0.055880302,0.056518678,0.05759526
6295,Europe,908,Construction,Methane,Seasonally Adjusted,2017,0.058097497,0.059256723,0.059800697,0.059486156
6296,Europe,908,Construction,Methane,Seasonally Adjusted,2018,0.059660253,0.05999333,0.059962935,0.060173094
6297,Europe,908,Construction,Methane,Seasonally Adjusted,2019,0.060433179,0.060600775,0.059355291,0.057930966
6298,Europe,908,Construction,Methane,Seasonally Adjusted,2020,0.054513921,0.046468341,0.0512125,0.052159105
6299,Europe,908,Construction,Methane,Seasonally Adjusted,2021,0.053556654,0.05455279,0.055210877,0.054177763
6300,Europe,908,Construction,Methane,Seasonally Adjusted,2022,0.051761271,0.049551001,0.048703548,0.048192865
6301,Europe,908,Construction,Methane,Seasonally Adjusted,2023,0.048861335,0.048897822,0.049207647,0.049586472
6302,Europe,908,Construction,Methane,Seasonally Adjusted,2024,0.049714368,0.04989883,0.049958961,0.049955185
6303,Europe,908,Construction,Methane,Seasonally Adjusted,2025,0.050148287,,,
6304,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2010,0.158928374,0.16672488,0.172492396,0.188929137
6305,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2011,0.192323759,0.204525044,0.207136838,0.215481701
6306,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2012,0.203561394,0.203203722,0.200425546,0.206862078
6307,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2013,0.196171473,0.201402007,0.199928938,0.207551597
6308,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2014,0.198083016,0.202115708,0.202235354,0.210925279
6309,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2015,0.202945738,0.208269652,0.207569713,0.216222395
6310,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2016,0.206291228,0.212036536,0.208801317,0.218813554
6311,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2017,0.211037866,0.215697757,0.214967315,0.226109369
6312,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2018,0.215996489,0.221669376,0.219601802,0.230368309
6313,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2019,0.220798668,0.225639621,0.224422513,0.235259006
6314,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2020,0.219455777,0.196768407,0.219949541,0.232979333
6315,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2021,0.221644786,0.230754344,0.23304362,0.24550701
6316,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2022,0.231836026,0.234971367,0.233315531,0.244728875
6317,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2023,0.226110545,0.227721394,0.224280763,0.235006673
6318,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2024,0.223032952,0.228392846,0.227644419,0.23798696
6319,Europe,909,Construction,Nitrous oxide,Not Seasonally Adjusted,2025,0.225540015,,,
6320,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2010,0.164296088,0.168149477,0.172876686,0.181752536
6321,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2011,0.197157282,0.206020316,0.207683219,0.208606525
6322,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2012,0.207941143,0.204267992,0.201507284,0.200336321
6323,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2013,0.200728949,0.201617234,0.201422554,0.201285278
6324,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2014,0.20198301,0.202772705,0.203953262,0.204650382
6325,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2015,0.20728447,0.208355943,0.209409384,0.209957701
6326,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2016,0.210345009,0.211808317,0.211147101,0.212642208
6327,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2017,0.214523598,0.216244737,0.217790974,0.219252997
6328,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2018,0.220544735,0.221754761,0.222425884,0.222910597
6329,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2019,0.224840349,0.226867858,0.227058826,0.227352775
6330,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2020,0.223330419,0.198298528,0.222450182,0.225073929
6331,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2021,0.226925978,0.231478663,0.235155955,0.237389163
6332,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2022,0.236526788,0.23627238,0.235578792,0.236473839
6333,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2023,0.230703082,0.228730616,0.226565804,0.227119873
6334,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2024,0.228214349,0.228842958,0.229853159,0.230080463
6335,Europe,910,Construction,Nitrous oxide,Seasonally Adjusted,2025,0.230742167,,,
6336,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2010,556.2022201,510.6220339,540.9067615,623.2698313
6337,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2011,565.827529,526.2439955,530.5278112,607.9856554
6338,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2012,583.343044,522.0994862,543.1564674,602.7571344
6339,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2013,557.715867,481.4429181,504.9125884,569.7879709
6340,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2014,492.1569793,468.697706,493.7666105,545.1958575
6341,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2015,486.1520805,437.0675033,484.1921038,528.80474
6342,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2016,478.4492417,431.7813974,460.0878987,524.429784
6343,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2017,488.8406338,432.278216,444.0335991,499.7576384
6344,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2018,474.9898109,420.837798,448.0506163,486.1536568
6345,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2019,434.5574869,384.5301132,403.8903913,453.6597394
6346,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2020,396.5855808,334.468368,381.7605547,433.2783061
6347,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2021,402.4916102,381.0098604,401.4189932,481.4170831
6348,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2022,440.4004712,364.8888133,417.7980675,465.100058
6349,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2023,423.5422581,364.9438491,358.8610287,389.5106638
6350,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2024,371.7748957,323.1825152,351.5737153,416.9258658
6351,Europe,911,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Not Seasonally Adjusted,2025,381.3861455,,,
6352,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2010,540.4744793,556.9194063,564.7987609,568.8082003
6353,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2011,557.6005342,570.9575548,548.2233578,553.8035445
6354,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2012,575.4026302,566.5161902,560.3580646,549.0792469
6355,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2013,547.5652299,525.9748934,522.9897303,517.3294907
6356,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2014,488.6132462,510.9513982,505.3460383,494.9064706
6357,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2015,480.634456,479.4679221,492.8183662,483.2956832
6358,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2016,472.745911,474.205204,469.8150571,477.9821497
6359,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2017,482.0814499,475.1880112,451.7977629,455.8428633
6360,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2018,467.1688625,461.2827866,457.4269412,444.1532916
6361,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2019,427.5895251,422.7424871,415.2274213,411.0782972
6362,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2020,391.5766075,367.5621841,394.0192863,392.9347317
6363,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2021,393.6995809,418.7287121,415.8856999,438.023554
6364,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2022,434.2702136,401.5758197,431.2917063,421.0496705
6365,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2023,415.5216205,396.2073843,374.8085851,350.3202099
6366,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2024,359.8738785,353.69455,368.2376022,376.4048651
6367,Europe,912,"Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Seasonally Adjusted,2025,369.2786451,,,
6368,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2010,0.664349336,0.635463768,0.662887371,0.711209896
6369,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2011,0.666608888,0.648898532,0.654035456,0.686311998
6370,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2012,0.639387964,0.645722041,0.645907073,0.689609555
6371,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2013,0.639718938,0.640263858,0.648263543,0.662457557
6372,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2014,0.627246943,0.642004622,0.651064594,0.677374622
6373,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2015,0.642714099,0.681825949,0.698452245,0.726273526
6374,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2016,0.665711867,0.725115914,0.714803453,0.732352294
6375,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2017,0.686259556,0.702513505,0.721204726,0.742613728
6376,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2018,0.707312377,0.733201375,0.732531829,0.753196308
6377,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2019,0.690905526,0.708919396,0.712217731,0.731055582
6378,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2020,0.667011321,0.622547627,0.683346327,0.695227937
6379,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2021,0.626425112,0.637006044,0.634071545,0.645523127
6380,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2022,0.605786702,0.620558401,0.628995738,0.640799009
6381,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2023,0.583070712,0.596947973,0.602676422,0.620111015
6382,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2024,0.583772356,0.615979102,0.627360941,0.652224875
6383,Europe,913,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Not Seasonally Adjusted,2025,0.609154765,,,
6384,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2010,0.674768046,0.649126853,0.671880538,0.678134934
6385,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2011,0.677789566,0.662711434,0.658248151,0.657105723
6386,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2012,0.651924727,0.659070512,0.650438539,0.659192856
6387,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2013,0.657232378,0.647818347,0.648721802,0.636931369
6388,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2014,0.647935487,0.64741327,0.649317656,0.653024367
6389,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2015,0.667442972,0.684379791,0.696124203,0.701318852
6390,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2016,0.690276775,0.72627249,0.711558243,0.709876019
6391,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2017,0.713024702,0.701966208,0.717888856,0.71971175
6392,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2018,0.734843924,0.734140349,0.729757561,0.727500054
6393,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2019,0.718250483,0.711179255,0.707626827,0.706041671
6394,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2020,0.690606938,0.626637436,0.679741883,0.671146954
6395,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2021,0.651696314,0.639585537,0.628819615,0.622924362
6396,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2022,0.630430653,0.622693454,0.623862118,0.619153625
6397,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2023,0.606073308,0.599062482,0.598170533,0.599499799
6398,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2024,0.606523689,0.618521122,0.623392109,0.630847902
6399,Europe,914,"Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Seasonally Adjusted,2025,0.635423409,,,
6400,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2010,588.6083026,543.9137914,575.1519994,659.1932936
6401,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2011,599.5149575,559.5359064,563.3926989,641.8188771
6402,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2012,614.0555883,552.9066148,573.1943703,633.4122859
6403,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2013,585.4229992,508.4087771,533.2817484,598.9047109
6404,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2014,518.0187964,494.5942468,519.5347284,571.6428974
6405,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2015,509.9005759,460.28822,507.7366381,553.5742042
6406,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2016,501.9612938,455.0744821,483.7789509,549.1357279
6407,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2017,512.0080618,455.3998567,467.428334,524.7215171
6408,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2018,498.970005,444.9156197,472.5760844,511.7243237
6409,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2019,458.3467713,408.4566982,428.7132396,479.7896327
6410,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2020,421.1602533,357.6606019,406.7021287,459.9171895
6411,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2021,427.4375979,406.1586584,427.390223,509.4071461
6412,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2022,465.1523666,387.9698178,441.9822021,490.8981926
6413,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2023,448.2168713,388.8806809,382.710392,414.210809
6414,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2024,395.5390406,347.0390864,375.6831188,442.3844774
6415,Europe,915,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Not Seasonally Adjusted,2025,405.3866629,,,
6416,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2010,573.8809631,590.8188847,599.1318047,603.0357345
6417,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2011,592.408102,604.7856339,581.0905061,585.9781979
6418,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2012,606.9426386,597.8445263,590.4507626,578.3309318
6419,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2013,575.9639907,553.4751361,551.4772099,545.101899
6420,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2014,515.198211,537.3547557,531.1779938,520.0597084
6421,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2015,504.9642828,503.1121874,516.4208587,507.0023094
6422,Europe,916,"Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Seasonally Adjusted,2016,496.6758994,498.03285,493.6030403,501.6386651
